job_id,firm_id,firm_name,white,callback
11687,57,Ulta Beauty,0,0
1852,57,Ulta Beauty,0,0
1764,57,Ulta Beauty,0,1
2900,57,Ulta Beauty,0,0
6234,57,Ulta Beauty,0,0
12306,57,Ulta Beauty,0,0
6228,57,Ulta Beauty,1,0
12071,57,Ulta Beauty,0,1
1596,57,Ulta Beauty,1,0
5633,57,Ulta Beauty,1,0
2902,57,Ulta Beauty,1,0
5988,57,Ulta Beauty,1,0
11684,57,Ulta Beauty,1,0
8965,57,Ulta Beauty,0,0
5628,57,Ulta Beauty,1,0
8959,57,Ulta Beauty,1,0
2883,57,Ulta Beauty,1,0
8327,57,Ulta Beauty,1,0
12072,57,Ulta Beauty,0,1
9141,57,Ulta Beauty,0,0
8330,57,Ulta Beauty,0,0
9135,57,Ulta Beauty,0,0
11685,57,Ulta Beauty,0,0
12069,57,Ulta Beauty,1,1
8330,57,Ulta Beauty,1,0
5988,57,Ulta Beauty,1,0
1866,57,Ulta Beauty,0,0
9135,57,Ulta Beauty,0,0
1852,57,Ulta Beauty,1,0
1852,57,Ulta Beauty,1,0
12310,57,Ulta Beauty,0,0
2895,57,Ulta Beauty,1,1
2886,57,Ulta Beauty,0,0
11684,57,Ulta Beauty,1,0
6235,57,Ulta Beauty,1,0
5629,57,Ulta Beauty,1,0
12310,57,Ulta Beauty,0,1
1594,57,Ulta Beauty,1,0
12314,57,Ulta Beauty,0,1
8331,57,Ulta Beauty,0,0
1849,57,Ulta Beauty,1,0
1864,57,Ulta Beauty,1,0
1850,57,Ulta Beauty,0,0
2887,57,Ulta Beauty,1,0
1852,57,Ulta Beauty,0,0
5629,57,Ulta Beauty,0,0
11688,57,Ulta Beauty,1,1
2895,57,Ulta Beauty,0,1
12069,57,Ulta Beauty,1,0
9141,57,Ulta Beauty,1,0
5634,57,Ulta Beauty,0,1
5985,57,Ulta Beauty,0,0
2888,57,Ulta Beauty,0,0
12308,57,Ulta Beauty,1,0
9141,57,Ulta Beauty,0,0
12070,57,Ulta Beauty,0,1
1865,57,Ulta Beauty,0,0
2890,57,Ulta Beauty,1,0
12073,57,Ulta Beauty,1,1
2895,57,Ulta Beauty,1,1
12070,57,Ulta Beauty,1,1
2887,57,Ulta Beauty,0,0
8958,57,Ulta Beauty,0,0
5987,57,Ulta Beauty,0,0
2898,57,Ulta Beauty,0,1
2849,57,Ulta Beauty,0,0
2904,57,Ulta Beauty,0,0
1768,57,Ulta Beauty,1,0
2900,57,Ulta Beauty,0,0
9140,57,Ulta Beauty,1,0
12307,57,Ulta Beauty,0,0
8327,57,Ulta Beauty,0,0
9139,57,Ulta Beauty,0,1
5630,57,Ulta Beauty,0,0
1851,57,Ulta Beauty,1,0
1593,57,Ulta Beauty,1,0
1768,57,Ulta Beauty,0,0
1866,57,Ulta Beauty,1,0
9141,57,Ulta Beauty,1,0
2849,57,Ulta Beauty,0,0
12309,57,Ulta Beauty,1,1
11688,57,Ulta Beauty,0,1
8964,57,Ulta Beauty,0,0
6229,57,Ulta Beauty,1,0
12073,57,Ulta Beauty,0,1
12068,57,Ulta Beauty,1,0
12074,57,Ulta Beauty,0,1
2887,57,Ulta Beauty,0,0
12309,57,Ulta Beauty,0,1
2883,57,Ulta Beauty,0,1
8330,57,Ulta Beauty,1,0
11683,57,Ulta Beauty,1,1
8331,57,Ulta Beauty,1,0
2902,57,Ulta Beauty,1,0
8329,57,Ulta Beauty,1,1
1856,57,Ulta Beauty,0,0
8330,57,Ulta Beauty,0,0
2894,57,Ulta Beauty,0,1
12307,57,Ulta Beauty,0,0
1767,57,Ulta Beauty,0,0
12074,57,Ulta Beauty,1,1
11683,57,Ulta Beauty,0,1
12307,57,Ulta Beauty,0,0
1596,57,Ulta Beauty,1,0
6228,57,Ulta Beauty,0,0
2884,57,Ulta Beauty,0,0
2892,57,Ulta Beauty,1,0
8963,57,Ulta Beauty,1,1
2891,57,Ulta Beauty,1,0
1851,57,Ulta Beauty,0,0
12308,57,Ulta Beauty,0,0
11686,57,Ulta Beauty,0,0
2892,57,Ulta Beauty,0,0
1766,57,Ulta Beauty,1,0
1594,57,Ulta Beauty,0,0
8332,57,Ulta Beauty,1,0
2884,57,Ulta Beauty,0,0
8329,57,Ulta Beauty,0,1
8329,57,Ulta Beauty,0,1
5985,57,Ulta Beauty,0,0
9138,57,Ulta Beauty,0,1
1857,57,Ulta Beauty,0,0
8960,57,Ulta Beauty,0,0
12310,57,Ulta Beauty,0,1
5629,57,Ulta Beauty,1,0
5635,57,Ulta Beauty,0,0
5987,57,Ulta Beauty,1,0
1852,57,Ulta Beauty,1,0
1764,57,Ulta Beauty,0,1
5984,57,Ulta Beauty,1,0
8328,57,Ulta Beauty,0,0
11684,57,Ulta Beauty,0,0
12313,57,Ulta Beauty,1,0
2904,57,Ulta Beauty,0,1
8959,57,Ulta Beauty,0,0
8960,57,Ulta Beauty,1,0
8328,57,Ulta Beauty,0,0
2882,57,Ulta Beauty,1,0
1850,57,Ulta Beauty,1,0
5552,57,Ulta Beauty,0,1
6226,57,Ulta Beauty,1,1
5629,57,Ulta Beauty,1,0
5986,57,Ulta Beauty,0,0
12070,57,Ulta Beauty,1,0
11686,57,Ulta Beauty,1,0
1866,57,Ulta Beauty,1,0
12072,57,Ulta Beauty,1,1
5984,57,Ulta Beauty,0,0
5985,57,Ulta Beauty,1,0
2900,57,Ulta Beauty,1,0
11687,57,Ulta Beauty,0,0
5630,57,Ulta Beauty,0,0
8330,57,Ulta Beauty,0,0
5634,57,Ulta Beauty,1,1
6232,57,Ulta Beauty,0,0
2857,57,Ulta Beauty,0,1
1767,57,Ulta Beauty,1,0
11686,57,Ulta Beauty,0,0
12311,57,Ulta Beauty,0,1
1767,57,Ulta Beauty,1,0
8961,57,Ulta Beauty,0,0
1867,57,Ulta Beauty,1,0
2882,57,Ulta Beauty,0,1
12068,57,Ulta Beauty,0,0
1856,57,Ulta Beauty,0,0
8959,57,Ulta Beauty,0,0
6231,57,Ulta Beauty,0,0
2889,57,Ulta Beauty,1,0
2889,57,Ulta Beauty,0,1
12067,57,Ulta Beauty,0,1
8329,57,Ulta Beauty,0,1
1595,57,Ulta Beauty,1,0
1764,57,Ulta Beauty,0,0
1594,57,Ulta Beauty,1,0
8965,57,Ulta Beauty,1,0
1854,57,Ulta Beauty,1,1
1594,57,Ulta Beauty,0,0
2891,57,Ulta Beauty,0,0
2888,57,Ulta Beauty,1,1
2897,57,Ulta Beauty,1,0
8332,57,Ulta Beauty,0,0
2890,57,Ulta Beauty,0,0
8331,57,Ulta Beauty,0,0
2901,57,Ulta Beauty,1,0
1849,57,Ulta Beauty,1,0
6232,57,Ulta Beauty,1,0
1594,57,Ulta Beauty,0,0
1866,57,Ulta Beauty,0,0
6227,57,Ulta Beauty,0,0
1863,57,Ulta Beauty,1,0
12067,57,Ulta Beauty,1,1
1765,57,Ulta Beauty,0,0
12314,57,Ulta Beauty,1,0
2901,57,Ulta Beauty,1,0
2901,57,Ulta Beauty,0,0
9136,57,Ulta Beauty,1,0
11687,57,Ulta Beauty,1,0
2885,57,Ulta Beauty,1,0
12313,57,Ulta Beauty,0,0
1856,57,Ulta Beauty,1,0
2896,57,Ulta Beauty,1,1
8962,57,Ulta Beauty,1,0
8962,57,Ulta Beauty,0,0
9141,57,Ulta Beauty,0,0
12418,57,Ulta Beauty,0,1
6226,57,Ulta Beauty,0,0
11683,57,Ulta Beauty,1,1
6234,57,Ulta Beauty,1,0
1856,57,Ulta Beauty,1,0
8958,57,Ulta Beauty,0,0
1852,57,Ulta Beauty,1,0
12314,57,Ulta Beauty,0,1
1764,57,Ulta Beauty,0,0
12070,57,Ulta Beauty,1,1
5632,57,Ulta Beauty,1,0
1854,57,Ulta Beauty,0,1
2894,57,Ulta Beauty,0,0
2902,57,Ulta Beauty,0,1
8326,57,Ulta Beauty,1,0
6230,57,Ulta Beauty,0,1
1867,57,Ulta Beauty,0,0
2857,57,Ulta Beauty,1,1
2882,57,Ulta Beauty,0,0
1855,57,Ulta Beauty,1,0
2890,57,Ulta Beauty,0,0
11689,57,Ulta Beauty,0,1
12075,57,Ulta Beauty,0,1
1867,57,Ulta Beauty,0,0
11684,57,Ulta Beauty,0,0
9138,57,Ulta Beauty,1,0
5986,57,Ulta Beauty,0,0
8962,57,Ulta Beauty,1,0
8960,57,Ulta Beauty,0,0
1593,57,Ulta Beauty,0,0
9138,57,Ulta Beauty,0,0
2891,57,Ulta Beauty,1,0
11686,57,Ulta Beauty,1,0
5985,57,Ulta Beauty,0,0
8958,57,Ulta Beauty,1,0
2892,57,Ulta Beauty,0,0
5629,57,Ulta Beauty,0,0
9134,57,Ulta Beauty,1,0
8329,57,Ulta Beauty,1,1
1864,57,Ulta Beauty,0,0
1596,57,Ulta Beauty,0,0
1601,57,Ulta Beauty,0,0
5634,57,Ulta Beauty,0,1
9135,57,Ulta Beauty,0,0
12068,57,Ulta Beauty,1,0
1866,57,Ulta Beauty,1,0
6227,57,Ulta Beauty,1,0
8958,57,Ulta Beauty,1,0
5632,57,Ulta Beauty,0,0
1600,57,Ulta Beauty,1,0
1856,57,Ulta Beauty,0,0
12310,57,Ulta Beauty,0,1
1765,57,Ulta Beauty,0,0
5986,57,Ulta Beauty,0,0
9141,57,Ulta Beauty,1,1
9138,57,Ulta Beauty,0,0
12068,57,Ulta Beauty,1,0
6228,57,Ulta Beauty,1,0
2895,57,Ulta Beauty,0,1
12307,57,Ulta Beauty,1,0
8325,57,Ulta Beauty,0,0
1864,57,Ulta Beauty,1,0
2888,57,Ulta Beauty,0,0
2899,57,Ulta Beauty,0,0
6227,57,Ulta Beauty,1,0
2889,57,Ulta Beauty,1,0
6233,57,Ulta Beauty,0,0
2884,57,Ulta Beauty,0,0
12314,57,Ulta Beauty,1,1
2884,57,Ulta Beauty,1,0
5635,57,Ulta Beauty,0,0
2895,57,Ulta Beauty,1,1
1857,57,Ulta Beauty,1,0
12070,57,Ulta Beauty,0,0
8960,57,Ulta Beauty,1,0
1867,57,Ulta Beauty,0,0
6230,57,Ulta Beauty,1,1
5628,57,Ulta Beauty,1,0
6233,57,Ulta Beauty,1,0
6229,57,Ulta Beauty,0,0
2902,57,Ulta Beauty,0,0
8329,57,Ulta Beauty,1,1
2896,57,Ulta Beauty,1,1
8327,57,Ulta Beauty,1,0
11689,57,Ulta Beauty,1,1
12068,57,Ulta Beauty,0,1
2902,57,Ulta Beauty,0,0
2857,57,Ulta Beauty,1,1
6234,57,Ulta Beauty,0,0
2857,57,Ulta Beauty,1,0
2899,57,Ulta Beauty,1,0
6228,57,Ulta Beauty,0,0
8959,57,Ulta Beauty,1,0
12068,57,Ulta Beauty,0,0
5553,57,Ulta Beauty,0,0
6231,57,Ulta Beauty,1,0
8965,57,Ulta Beauty,0,0
8965,57,Ulta Beauty,0,0
5986,57,Ulta Beauty,0,0
12310,57,Ulta Beauty,1,1
6229,57,Ulta Beauty,0,0
1864,57,Ulta Beauty,0,0
5630,57,Ulta Beauty,1,0
2887,57,Ulta Beauty,1,0
1767,57,Ulta Beauty,1,0
6228,57,Ulta Beauty,1,0
6230,57,Ulta Beauty,0,1
1867,57,Ulta Beauty,0,0
11684,57,Ulta Beauty,1,0
8324,57,Ulta Beauty,1,0
11684,57,Ulta Beauty,1,0
8324,57,Ulta Beauty,1,0
1766,57,Ulta Beauty,0,0
2889,57,Ulta Beauty,0,0
9139,57,Ulta Beauty,1,0
2884,57,Ulta Beauty,0,0
11687,57,Ulta Beauty,1,0
11689,57,Ulta Beauty,1,1
2892,57,Ulta Beauty,1,0
8959,57,Ulta Beauty,0,0
12073,57,Ulta Beauty,1,1
9138,57,Ulta Beauty,0,0
12071,57,Ulta Beauty,0,1
12313,57,Ulta Beauty,0,0
1851,57,Ulta Beauty,0,0
2897,57,Ulta Beauty,0,0
12074,57,Ulta Beauty,0,1
9134,57,Ulta Beauty,1,0
6231,57,Ulta Beauty,1,0
1851,57,Ulta Beauty,1,0
2897,57,Ulta Beauty,0,0
2889,57,Ulta Beauty,0,1
12071,57,Ulta Beauty,1,1
6226,57,Ulta Beauty,1,1
6226,57,Ulta Beauty,1,1
11688,57,Ulta Beauty,0,1
1855,57,Ulta Beauty,1,0
5628,57,Ulta Beauty,0,0
2897,57,Ulta Beauty,1,0
11686,57,Ulta Beauty,1,0
9138,57,Ulta Beauty,1,0
5628,57,Ulta Beauty,0,0
8327,57,Ulta Beauty,1,0
6229,57,Ulta Beauty,1,0
1851,57,Ulta Beauty,1,1
11687,57,Ulta Beauty,0,0
2888,57,Ulta Beauty,1,0
8959,57,Ulta Beauty,0,0
1601,57,Ulta Beauty,1,0
1767,57,Ulta Beauty,1,0
11684,57,Ulta Beauty,0,0
12314,57,Ulta Beauty,1,0
6235,57,Ulta Beauty,0,0
2903,57,Ulta Beauty,1,0
1593,57,Ulta Beauty,0,0
1864,57,Ulta Beauty,0,0
6228,57,Ulta Beauty,1,0
2885,57,Ulta Beauty,0,0
1850,57,Ulta Beauty,0,0
1765,57,Ulta Beauty,1,0
11683,57,Ulta Beauty,1,1
9137,57,Ulta Beauty,0,1
12308,57,Ulta Beauty,0,0
12069,57,Ulta Beauty,0,0
5635,57,Ulta Beauty,1,0
9139,57,Ulta Beauty,0,0
1856,57,Ulta Beauty,1,0
12311,57,Ulta Beauty,1,1
8959,57,Ulta Beauty,1,0
12069,57,Ulta Beauty,1,1
1593,57,Ulta Beauty,0,0
2857,57,Ulta Beauty,0,1
12070,57,Ulta Beauty,0,0
1764,57,Ulta Beauty,1,0
12418,57,Ulta Beauty,0,1
5984,57,Ulta Beauty,0,0
1766,57,Ulta Beauty,0,0
8328,57,Ulta Beauty,0,0
8327,57,Ulta Beauty,0,0
2904,57,Ulta Beauty,1,0
2849,57,Ulta Beauty,1,0
1851,57,Ulta Beauty,1,0
2893,57,Ulta Beauty,1,0
12308,57,Ulta Beauty,0,0
5984,57,Ulta Beauty,0,0
8327,57,Ulta Beauty,1,0
1853,57,Ulta Beauty,0,0
6227,57,Ulta Beauty,1,0
12309,57,Ulta Beauty,0,1
2900,57,Ulta Beauty,1,0
8958,57,Ulta Beauty,1,0
2893,57,Ulta Beauty,0,0
8332,57,Ulta Beauty,0,0
12075,57,Ulta Beauty,1,0
12307,57,Ulta Beauty,0,0
9141,57,Ulta Beauty,1,0
8960,57,Ulta Beauty,0,0
12311,57,Ulta Beauty,0,1
9135,57,Ulta Beauty,1,1
12310,57,Ulta Beauty,1,1
2888,57,Ulta Beauty,1,0
12306,57,Ulta Beauty,1,0
8327,57,Ulta Beauty,0,0
8962,57,Ulta Beauty,0,0
8331,57,Ulta Beauty,0,0
6230,57,Ulta Beauty,0,1
5632,57,Ulta Beauty,1,0
1765,57,Ulta Beauty,1,0
8328,57,Ulta Beauty,1,0
6235,57,Ulta Beauty,1,0
8962,57,Ulta Beauty,1,0
12313,57,Ulta Beauty,0,1
12418,57,Ulta Beauty,1,1
12075,57,Ulta Beauty,0,1
2883,57,Ulta Beauty,1,1
12073,57,Ulta Beauty,0,1
12310,57,Ulta Beauty,1,1
2902,57,Ulta Beauty,1,0
6229,57,Ulta Beauty,0,0
1865,57,Ulta Beauty,1,0
12068,57,Ulta Beauty,1,0
8332,57,Ulta Beauty,0,0
12074,57,Ulta Beauty,1,1
1853,57,Ulta Beauty,1,0
12313,57,Ulta Beauty,0,0
5552,57,Ulta Beauty,1,0
1854,57,Ulta Beauty,0,1
5631,57,Ulta Beauty,0,0
10691,58,Dillard's,0,0
1861,58,Dillard's,1,0
8653,58,Dillard's,0,1
4903,58,Dillard's,0,0
6863,58,Dillard's,1,0
7428,58,Dillard's,1,1
11033,58,Dillard's,0,1
4895,58,Dillard's,1,0
3834,58,Dillard's,0,0
8652,58,Dillard's,0,0
8650,58,Dillard's,0,0
1933,58,Dillard's,1,0
8653,58,Dillard's,1,1
1889,58,Dillard's,1,0
4530,58,Dillard's,0,0
1861,58,Dillard's,1,0
7428,58,Dillard's,0,1
1890,58,Dillard's,1,0
4904,58,Dillard's,0,0
1861,58,Dillard's,0,0
1887,58,Dillard's,0,0
4899,58,Dillard's,0,0
11034,58,Dillard's,1,0
10136,58,Dillard's,1,0
8075,58,Dillard's,0,1
4896,58,Dillard's,1,0
10348,58,Dillard's,0,0
7433,58,Dillard's,1,1
7431,58,Dillard's,0,0
4897,58,Dillard's,1,0
10138,58,Dillard's,0,0
8656,58,Dillard's,0,0
5189,58,Dillard's,0,0
8654,58,Dillard's,1,1
1887,58,Dillard's,1,0
5184,58,Dillard's,0,0
5181,58,Dillard's,1,1
7428,58,Dillard's,0,0
3716,58,Dillard's,0,0
8653,58,Dillard's,1,1
10353,58,Dillard's,1,1
7430,58,Dillard's,1,1
4892,58,Dillard's,0,0
4901,58,Dillard's,1,0
5188,58,Dillard's,1,1
1940,58,Dillard's,1,0
5188,58,Dillard's,1,0
6865,58,Dillard's,1,0
6862,58,Dillard's,0,0
8075,58,Dillard's,1,1
4530,58,Dillard's,1,0
8076,58,Dillard's,1,1
8655,58,Dillard's,1,0
10353,58,Dillard's,0,0
1938,58,Dillard's,0,0
10136,58,Dillard's,1,0
7432,58,Dillard's,1,1
11032,58,Dillard's,0,1
4896,58,Dillard's,0,0
6861,58,Dillard's,1,0
7910,58,Dillard's,0,0
10138,58,Dillard's,1,0
5187,58,Dillard's,0,0
10347,58,Dillard's,1,1
7914,58,Dillard's,1,1
5180,58,Dillard's,1,0
4893,58,Dillard's,1,0
7908,58,Dillard's,1,0
6861,58,Dillard's,1,0
1869,58,Dillard's,1,0
7431,58,Dillard's,0,0
6861,58,Dillard's,0,0
1860,58,Dillard's,1,0
4893,58,Dillard's,0,0
4529,58,Dillard's,1,1
1862,58,Dillard's,0,0
10354,58,Dillard's,1,1
7427,58,Dillard's,1,0
7427,58,Dillard's,0,0
1888,58,Dillard's,1,0
10140,58,Dillard's,1,1
1860,58,Dillard's,0,0
7908,58,Dillard's,1,0
10352,58,Dillard's,1,1
8070,58,Dillard's,0,1
4901,58,Dillard's,0,0
4530,58,Dillard's,0,0
8073,58,Dillard's,0,0
7430,58,Dillard's,0,1
5181,58,Dillard's,1,1
1862,58,Dillard's,1,0
10139,58,Dillard's,0,0
11032,58,Dillard's,1,1
7913,58,Dillard's,1,0
6865,58,Dillard's,0,0
8074,58,Dillard's,1,0
8653,58,Dillard's,0,1
11032,58,Dillard's,1,1
5183,58,Dillard's,0,0
11034,58,Dillard's,1,1
5182,58,Dillard's,1,0
4899,58,Dillard's,0,0
10347,58,Dillard's,0,1
11034,58,Dillard's,1,1
11032,58,Dillard's,0,1
10140,58,Dillard's,0,0
10351,58,Dillard's,0,1
7909,58,Dillard's,0,0
7431,58,Dillard's,0,0
7427,58,Dillard's,1,0
8071,58,Dillard's,1,0
6863,58,Dillard's,1,1
7909,58,Dillard's,1,0
1889,58,Dillard's,0,0
4472,58,Dillard's,1,0
11034,58,Dillard's,0,1
10696,58,Dillard's,0,0
8070,58,Dillard's,1,1
5187,58,Dillard's,1,0
8076,58,Dillard's,1,1
11035,58,Dillard's,1,0
10347,58,Dillard's,0,1
10140,58,Dillard's,0,1
1888,58,Dillard's,0,0
7429,58,Dillard's,0,0
6860,58,Dillard's,0,1
7908,58,Dillard's,0,0
8650,58,Dillard's,0,0
3820,58,Dillard's,0,1
5184,58,Dillard's,1,0
10354,58,Dillard's,0,0
1932,58,Dillard's,1,0
8078,58,Dillard's,0,1
7909,58,Dillard's,1,0
4472,58,Dillard's,0,0
8656,58,Dillard's,0,0
10692,58,Dillard's,0,0
4905,58,Dillard's,1,0
1934,58,Dillard's,0,0
8073,58,Dillard's,1,0
4529,58,Dillard's,0,1
10140,58,Dillard's,0,1
7429,58,Dillard's,1,1
8077,58,Dillard's,0,1
6863,58,Dillard's,0,0
10140,58,Dillard's,1,1
4897,58,Dillard's,1,0
10695,58,Dillard's,0,0
10354,58,Dillard's,1,1
10139,58,Dillard's,1,0
5184,58,Dillard's,1,0
1890,58,Dillard's,0,0
1861,58,Dillard's,1,0
7427,58,Dillard's,0,0
7432,58,Dillard's,1,1
11032,58,Dillard's,0,1
4899,58,Dillard's,0,0
5182,58,Dillard's,1,0
11035,58,Dillard's,0,0
4529,58,Dillard's,1,0
6862,58,Dillard's,1,0
7432,58,Dillard's,0,0
10693,58,Dillard's,0,1
10350,58,Dillard's,0,1
8071,58,Dillard's,1,0
4472,58,Dillard's,0,0
1940,58,Dillard's,0,0
10693,58,Dillard's,1,1
3716,58,Dillard's,1,0
1940,58,Dillard's,0,0
7428,58,Dillard's,1,1
5186,58,Dillard's,0,0
7433,58,Dillard's,0,0
10137,58,Dillard's,0,0
4900,58,Dillard's,1,0
3716,58,Dillard's,0,0
4528,58,Dillard's,0,0
10692,58,Dillard's,0,1
8074,58,Dillard's,0,1
1889,58,Dillard's,0,0
10349,58,Dillard's,1,1
10692,58,Dillard's,0,0
6866,58,Dillard's,0,0
5183,58,Dillard's,1,0
7427,58,Dillard's,1,0
8649,58,Dillard's,0,1
5189,58,Dillard's,1,0
8078,58,Dillard's,1,1
4900,58,Dillard's,0,0
10351,58,Dillard's,0,1
3834,58,Dillard's,1,0
5185,58,Dillard's,1,0
4892,58,Dillard's,1,0
1939,58,Dillard's,1,0
5186,58,Dillard's,1,1
1934,58,Dillard's,0,0
4901,58,Dillard's,0,0
4895,58,Dillard's,1,0
8651,58,Dillard's,1,0
10696,58,Dillard's,0,0
4527,58,Dillard's,1,0
8078,58,Dillard's,1,1
1886,58,Dillard's,0,0
11034,58,Dillard's,0,0
8078,58,Dillard's,0,1
8073,58,Dillard's,0,0
4896,58,Dillard's,1,0
4898,58,Dillard's,1,0
1890,58,Dillard's,0,0
7428,58,Dillard's,0,1
8075,58,Dillard's,0,1
1940,58,Dillard's,1,0
4900,58,Dillard's,1,0
1891,58,Dillard's,0,1
3834,58,Dillard's,1,0
10138,58,Dillard's,1,0
10691,58,Dillard's,0,0
10349,58,Dillard's,0,1
10351,58,Dillard's,0,1
8649,58,Dillard's,1,0
7914,58,Dillard's,1,1
5187,58,Dillard's,1,0
5181,58,Dillard's,1,1
4891,58,Dillard's,1,1
4530,58,Dillard's,1,0
1860,58,Dillard's,0,0
8076,58,Dillard's,0,1
1868,58,Dillard's,1,0
4897,58,Dillard's,1,0
6864,58,Dillard's,1,1
8652,58,Dillard's,1,0
7430,58,Dillard's,1,1
4904,58,Dillard's,1,0
1932,58,Dillard's,0,0
4894,58,Dillard's,0,0
8649,58,Dillard's,0,0
4904,58,Dillard's,0,0
7433,58,Dillard's,1,1
10696,58,Dillard's,0,1
3716,58,Dillard's,1,0
5182,58,Dillard's,0,0
6860,58,Dillard's,0,1
10348,58,Dillard's,0,1
10350,58,Dillard's,0,1
11032,58,Dillard's,0,1
10140,58,Dillard's,0,1
10349,58,Dillard's,1,1
7911,58,Dillard's,0,1
7427,58,Dillard's,1,0
1886,58,Dillard's,0,0
10353,58,Dillard's,1,0
10139,58,Dillard's,0,0
5183,58,Dillard's,0,0
6860,58,Dillard's,1,1
8077,58,Dillard's,0,1
10139,58,Dillard's,0,1
11031,58,Dillard's,0,1
8072,58,Dillard's,0,0
1860,58,Dillard's,0,0
8649,58,Dillard's,1,0
11032,58,Dillard's,1,1
10354,58,Dillard's,1,1
11034,58,Dillard's,0,0
7432,58,Dillard's,0,1
4891,58,Dillard's,1,0
11030,58,Dillard's,0,0
8072,58,Dillard's,1,0
8656,58,Dillard's,0,0
4902,58,Dillard's,0,1
5180,58,Dillard's,0,0
1891,58,Dillard's,1,1
4891,58,Dillard's,1,0
4904,58,Dillard's,1,0
10694,58,Dillard's,0,0
7909,58,Dillard's,0,0
8654,58,Dillard's,0,0
10694,58,Dillard's,1,0
6863,58,Dillard's,1,0
8074,58,Dillard's,0,1
10351,58,Dillard's,1,1
10352,58,Dillard's,1,1
4903,58,Dillard's,1,0
10696,58,Dillard's,1,0
8076,58,Dillard's,1,1
7910,58,Dillard's,1,0
3684,58,Dillard's,1,1
1935,58,Dillard's,1,0
4898,58,Dillard's,1,0
7907,58,Dillard's,1,0
4530,58,Dillard's,0,1
4901,58,Dillard's,1,1
10137,58,Dillard's,0,1
4893,58,Dillard's,0,0
7429,58,Dillard's,1,0
10137,58,Dillard's,0,0
4892,58,Dillard's,0,0
4894,58,Dillard's,1,0
3683,58,Dillard's,1,1
4528,58,Dillard's,0,0
10696,58,Dillard's,0,0
7433,58,Dillard's,0,1
10352,58,Dillard's,1,0
4528,58,Dillard's,0,0
8070,58,Dillard's,1,1
4895,58,Dillard's,0,0
6867,58,Dillard's,0,1
4899,58,Dillard's,0,0
7429,58,Dillard's,0,0
5184,58,Dillard's,1,0
10350,58,Dillard's,1,1
3683,58,Dillard's,0,0
8074,58,Dillard's,0,1
11035,58,Dillard's,0,0
5188,58,Dillard's,0,0
10349,58,Dillard's,0,1
5183,58,Dillard's,1,0
10347,58,Dillard's,1,1
4902,58,Dillard's,1,0
1888,58,Dillard's,0,0
10350,58,Dillard's,1,1
4527,58,Dillard's,1,0
8076,58,Dillard's,1,1
7912,58,Dillard's,0,0
7428,58,Dillard's,1,1
1862,58,Dillard's,1,0
11035,58,Dillard's,1,1
6862,58,Dillard's,0,1
4530,58,Dillard's,1,0
7427,58,Dillard's,0,0
7432,58,Dillard's,1,1
4472,58,Dillard's,1,0
1860,58,Dillard's,1,0
6867,58,Dillard's,1,1
4900,58,Dillard's,0,0
6865,58,Dillard's,0,1
4530,58,Dillard's,1,0
10350,58,Dillard's,0,1
1869,58,Dillard's,0,0
4527,58,Dillard's,1,0
4529,58,Dillard's,1,1
10351,58,Dillard's,1,1
5188,58,Dillard's,1,1
5185,58,Dillard's,1,0
8077,58,Dillard's,1,1
6865,58,Dillard's,1,1
3684,58,Dillard's,1,0
10351,58,Dillard's,1,1
3684,58,Dillard's,0,0
4894,58,Dillard's,0,0
11033,58,Dillard's,1,1
10349,58,Dillard's,1,1
10137,58,Dillard's,1,0
11031,58,Dillard's,1,1
8077,58,Dillard's,1,1
4902,58,Dillard's,1,0
3683,58,Dillard's,1,1
5187,58,Dillard's,0,0
4895,58,Dillard's,1,0
7908,58,Dillard's,0,0
4902,58,Dillard's,0,1
1940,58,Dillard's,1,0
10353,58,Dillard's,1,1
6863,58,Dillard's,0,0
6866,58,Dillard's,0,0
6867,58,Dillard's,1,1
1936,58,Dillard's,0,0
5181,58,Dillard's,0,1
11030,58,Dillard's,1,0
5186,58,Dillard's,1,0
8656,58,Dillard's,1,0
8651,58,Dillard's,0,0
10350,58,Dillard's,0,0
7911,58,Dillard's,0,1
1935,58,Dillard's,0,0
10138,58,Dillard's,0,0
1886,58,Dillard's,1,0
1886,58,Dillard's,1,1
8652,58,Dillard's,0,0
8071,58,Dillard's,0,0
10136,58,Dillard's,0,0
5185,58,Dillard's,0,0
11035,58,Dillard's,1,1
7429,58,Dillard's,0,0
1934,58,Dillard's,0,0
1936,58,Dillard's,0,0
3834,58,Dillard's,0,0
5183,58,Dillard's,1,0
4530,58,Dillard's,0,0
7914,58,Dillard's,0,1
8650,58,Dillard's,1,0
4905,58,Dillard's,0,0
4905,58,Dillard's,0,0
10347,58,Dillard's,1,1
5186,58,Dillard's,0,1
7908,58,Dillard's,0,0
4892,58,Dillard's,0,0
1869,58,Dillard's,0,0
1861,58,Dillard's,0,0
8651,58,Dillard's,0,0
5183,58,Dillard's,0,0
8656,58,Dillard's,0,0
8077,58,Dillard's,1,0
4898,58,Dillard's,0,0
5181,58,Dillard's,0,1
1862,58,Dillard's,1,0
8651,58,Dillard's,1,0
8651,58,Dillard's,0,0
10354,58,Dillard's,0,1
1891,58,Dillard's,0,0
8078,58,Dillard's,1,1
10137,58,Dillard's,1,1
4527,58,Dillard's,0,0
5189,58,Dillard's,0,0
